study_word,thisN,thisTrialN,thisRepN,slider.response,slider.rt,test_word,Reference,old_new,test_textbox.text,testmouse.x,testmouse.y,testmouse.leftButton,testmouse.midButton,testmouse.rightButton,testmouse.time,testmouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,Studytest.started,slider.started,trial.stopped,trials.slider.response,trials.slider.rt,test.started,text_2.started,test_textbox.started,submit_text.started,testmouse.started,test.stopped,trials_2.test_textbox.text,trials_2.testmouse.x,trials_2.testmouse.y,trials_2.testmouse.leftButton,trials_2.testmouse.midButton,trials_2.testmouse.rightButton,trials_2.testmouse.time,trials_2.testmouse.clicked_name,text_2.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
T-shirt,217,7,14,1.9791666666666667,0.1673054999555461,,,,,,,,,,,,14,7,217,7,,,,,46.088152799988165,,46.075567799969576,46.088152799988165,46.088152799988165,46.257364799967036,1.9791666666666667,0.1673054999555461,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
Laptop,218,8,14,1.9791666666666667,0.18027339997934178,,,,,,,,,,,,14,8,218,5,,,,,46.27376099996036,,46.26060370000778,46.27376099996036,46.27376099996036,46.4561745999963,1.9791666666666667,0.18027339997934178,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
Poster,219,9,14,1.9791666666666667,0.16495850001228973,,,,,,,,,,,,14,9,219,14,,,,,46.471647700003814,,46.459224299993366,46.471647700003814,46.471647700003814,46.640749499958474,1.9791666666666667,0.16495850001228973,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
phone,220,10,14,1.9791666666666667,0.19806520000565797,,,,,,,,,,,,14,10,220,2,,,,,46.655189999961294,,46.64372180000646,46.655189999961294,46.655189999961294,46.85764810000546,1.9791666666666667,0.19806520000565797,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
cushion,221,11,14,1.9791666666666667,0.16387420002138242,,,,,,,,,,,,14,11,221,1,,,,,46.872982000000775,,46.860963299986906,46.872982000000775,46.872982000000775,47.040335199970286,1.9791666666666667,0.16387420002138242,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
Keys,222,12,14,1.9791666666666667,0.19970050000119954,,,,,,,,,,,,14,12,222,13,,,,,47.05611309997039,,47.04297750000842,47.05611309997039,47.05611309997039,47.25729639997007,1.9791666666666667,0.19970050000119954,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
Cruise,223,13,14,1.9791666666666667,0.16609849996166304,,,,,,,,,,,,14,13,223,11,,,,,47.27277589996811,,47.2605893999571,47.27277589996811,47.27277589996811,47.439734199957456,1.9791666666666667,0.16609849996166304,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
Case,224,14,14,1.9791666666666667,0.21592470002360642,,,,,,,,,,,,14,14,224,10,,,,,47.45495819998905,,47.44240639999043,47.45495819998905,47.45495819998905,47.67456349998247,1.9791666666666667,0.21592470002360642,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,0,0,0,,,p_nc_l,Pencil,new,pencil,"[np.float64(-0.2552083333333333), np.float64(-0.2552083333333333), np.float64(-0.2552083333333333), np.float64(-0.009114583333333334)]","[np.float64(-0.2994791666666667), np.float64(-0.2994791666666667), np.float64(-0.2994791666666667), np.float64(-0.3098958333333333)]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[0.027438699966296554, 0.21250289998715743, 0.4280087999650277, 6.578459499985911]","[None, None, None, 'submit_text']",,,,,0,0,0,16,47.73880329995882,,,,,,,,47.71253679995425,47.73880329995882,47.73880329995882,47.73880329995882,0.03796620003413409,54.29131129995221,pencil,"[np.float64(-0.2552083333333333), np.float64(-0.2552083333333333), np.float64(-0.2552083333333333), np.float64(-0.009114583333333334)]","[np.float64(-0.2994791666666667), np.float64(-0.2994791666666667), np.float64(-0.2994791666666667), np.float64(-0.3098958333333333)]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[0.027438699966296554, 0.21250289998715743, 0.4280087999650277, 6.578459499985911]","[None, None, None, 'submit_text']",,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,1,1,0,,,_o_rd,Board,old,board,[np.float64(0.041666666666666664)],[np.float64(-0.296875)],[1],[0],[0],[9.877885399968363],['submit_text'],,,,,0,1,1,10,54.305783799965866,,,,,,,,54.29435179999564,54.305783799965866,54.305783799965866,54.305783799965866,0.002810999983921647,64.17250639997656,board,[np.float64(0.041666666666666664)],[np.float64(-0.296875)],[1],[0],[0],[9.877885399968363],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,2,2,0,,,oo,Book,old,book,[np.float64(0.01953125)],[np.float64(-0.3111979166666667)],[1],[0],[0],[3.4129643000196666],['submit_text'],,,,,0,2,2,13,64.18791479995707,,,,,,,,64.17475089995423,64.18791479995707,64.18791479995707,64.18791479995707,0.002140800002962351,67.58794140000828,book,[np.float64(0.01953125)],[np.float64(-0.3111979166666667)],[1],[0],[0],[3.4129643000196666],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,3,3,0,,,l_pt_p,Laptop,old,laptop,[np.float64(0.049479166666666664)],[np.float64(-0.3072916666666667)],[1],[0],[0],[3.165368399990257],['submit_text'],,,,,0,3,3,0,67.60588960000314,,,,,,,,67.58938049996505,67.60588960000314,67.60588960000314,67.60588960000314,0.0013701000134460628,70.75493489997461,laptop,[np.float64(0.049479166666666664)],[np.float64(-0.3072916666666667)],[1],[0],[0],[3.165368399990257],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,4,4,0,,,ru_is,Cruise,old,cruise,[np.float64(0.052083333333333336)],[np.float64(-0.2760416666666667)],[1],[0],[0],[4.730865599995013],['submit_text'],,,,,0,4,4,6,70.7866459999932,,,,,,,,70.75672800000757,70.7866459999932,70.7866459999932,70.7866459999932,0.001726799993775785,75.48778949998086,cruise,[np.float64(0.052083333333333336)],[np.float64(-0.2760416666666667)],[1],[0],[0],[4.730865599995013],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,5,5,0,,,P_st_r,Poster,old,pastry,[np.float64(0.05078125)],[np.float64(-0.29296875)],[1],[0],[0],[3.86420819995692],['submit_text'],,,,,0,5,5,9,75.50351989996852,,,,,,,,75.48941270000068,75.50351989996852,75.50351989996852,75.50351989996852,0.001562700024805963,79.35379609995289,pastry,[np.float64(0.05078125)],[np.float64(-0.29296875)],[1],[0],[0],[3.86420819995692],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,6,6,0,,,a_bl,Marble,old,table,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.281738600053359],['submit_text'],,,,,0,6,6,11,79.36990210000658,,,,,,,,79.35511229996337,79.36990210000658,79.36990210000658,79.36990210000658,0.001249200024176389,82.63702659995761,table,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.281738600053359],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,7,7,0,,,T_hi_t,Tshirt,old,tshirt,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.664911999949254],['submit_text'],,,,,0,7,7,2,82.65326599997934,,,,,,,,82.63851489999797,82.65326599997934,82.65326599997934,82.65326599997934,0.0014259999734349549,86.3036080999882,tshirt,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.664911999949254],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,8,8,0,,,_ou_se,mouse,old,mouse,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[4.214058100013062],['submit_text'],,,,,0,8,8,3,86.32413809996797,,,,,,,,86.30518919997849,86.32413809996797,86.32413809996797,86.32413809996797,0.0015186999808065593,90.51943479996407,mouse,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[4.214058100013062],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,9,9,0,,,K_y_,Keys,old,keys,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.5663671999936923],['submit_text'],,,,,0,9,9,8,90.53643999999622,,,,,,,,90.52098169998499,90.53643999999622,90.53643999999622,90.53643999999622,0.0014859000220894814,93.08755509997718,keys,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.5663671999936923],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,10,10,0,,,c_m_ra,Camera,new,camera,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.728670099982992],['submit_text'],,,,,0,10,10,19,93.10280819999753,,,,,,,,93.09074399998644,93.10280819999753,93.10280819999753,93.10280819999753,0.0031317000393755734,96.81970489997184,camera,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.728670099982992],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,11,11,0,,,_ho_e,Phone,old,horse,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.448058200010564],['submit_text'],,,,,0,11,11,12,96.83631789998617,,,,,,,,96.82152399996994,96.83631789998617,96.83631789998617,96.83631789998617,0.0017449000151827931,100.26980229996843,horse,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.448058200010564],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,12,12,0,,,P_li_e,Police,old,police,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.298166399996262],['submit_text'],,,,,0,12,12,7,100.28564019995974,,,,,,,,100.27126059995499,100.28564019995974,100.28564019995974,100.28564019995974,0.0013965999823994935,103.56962319999002,police,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.298166399996262],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,13,13,0,,,c_s_io_,Cushion,old,cusion,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.7320308999624103],['submit_text'],,,,,0,13,13,14,103.5854383999831,,,,,,,,103.57131049997406,103.5854383999831,103.5854383999831,103.5854383999831,0.0016107999836094677,106.30354920000536,cusion,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.7320308999624103],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,14,14,0,,,c_s_,Case,old,case,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.0650382000021636],['submit_text'],,,,,0,14,14,5,106.31887259997893,,,,,,,,106.30487449996872,106.31887259997893,106.31887259997893,106.31887259997893,0.0012571000261232257,109.37011759995949,case,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.0650382000021636],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,15,15,0,,,_ha_t,Chart,old,chart,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[5.531576399982441],['submit_text'],,,,,0,15,15,1,109.38583409995772,,,,,,,,109.37195949995657,109.38583409995772,109.38583409995772,109.38583409995772,0.0017737000016495585,114.90382589999354,chart,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[5.531576399982441],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,16,16,0,,,v_s_,Vase,new,vase,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.593643800006248],['submit_text'],,,,,0,16,16,17,114.93501670000842,,,,,,,,114.90935390000232,114.93501670000842,114.93501670000842,114.93501670000842,0.005407000018749386,118.50334709999152,vase,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.593643800006248],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,17,17,0,,,ta_l_,Table,new,table,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.012874500011094],['submit_text'],,,,,0,17,17,15,118.51906719995895,,,,,,,,118.50611610000487,118.51906719995895,118.51906719995895,118.51906719995895,0.002669600013177842,121.51934790000087,table,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.012874500011094],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,18,18,0,,,P_as_tr_,Pastry,old,pastry,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[7.4145003000157885],['submit_text'],,,,,0,18,18,4,121.53470019996166,,,,,,,,121.52096499997424,121.53470019996166,121.53470019996166,121.53470019996166,0.0015553999692201614,128.93569779995596,pastry,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[7.4145003000157885],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,19,19,0,,,bo_t_e,Bottle,new,bottle,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.998110299988184],['submit_text'],,,,,0,19,19,18,128.9514979000087,,,,,,,,128.93712259997847,128.9514979000087,128.9514979000087,128.9514979000087,0.0013627000153064728,131.93545109999832,bottle,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.998110299988184],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,20,0,1,,,_o_rd,Board,old,courd,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[13.547969600011129],['submit_text'],,,,,1,0,20,10,131.95134799997322,,,,,,,,131.93686829996295,131.95134799997322,131.95134799997322,131.95134799997322,0.0013526999973692,145.48514529998647,courd,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[13.547969600011129],['submit_text'],141.9513151999563,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,21,1,1,,,ta_l_,Table,new,table,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.915095200005453],['submit_text'],,,,,1,1,21,15,145.500699599972,,,,,,,,145.4878075000015,145.500699599972,145.500699599972,145.500699599972,0.0025572999729774892,148.4032950999681,table,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.915095200005453],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,22,2,1,,,_ho_e,Phone,old,horse,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[9.529336199979298],['submit_text'],,,,,1,2,22,12,148.433607199986,,,,,,,,148.40596219996223,148.433607199986,148.433607199986,148.433607199986,0.002565900038462132,157.93579919997137,horse,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[9.529336199979298],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,23,3,1,,,c_s_io_,Cushion,old,cusion,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[4.345547700009774],['submit_text'],,,,,1,3,23,14,157.96736559999408,,,,,,,,157.93930159998126,157.96736559999408,157.96736559999408,157.96736559999408,0.0033472999930381775,162.28527529997518,cusion,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[4.345547700009774],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,24,4,1,,,P_st_r,Poster,old,pastry,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[6.430891799973324],['submit_text'],,,,,1,4,24,9,162.2999535999843,,,,,,,,162.2885449999594,162.2999535999843,162.2999535999843,162.2999535999843,0.0031545000383630395,168.71993510000175,pastry,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[6.430891799973324],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,25,5,1,,,l_pt_p,Laptop,old,laptop,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.4444689999800175],['submit_text'],,,,,1,5,25,0,168.75076779996743,,,,,,,,168.72276859998237,168.75076779996743,168.75076779996743,168.75076779996743,0.0026898999931290746,172.1676274999627,laptop,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.4444689999800175],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,26,6,1,,,oo,Book,old,book,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.6140110000269488],['submit_text'],,,,,1,6,26,13,172.18299649999244,,,,,,,,172.16991319996305,172.18299649999244,172.18299649999244,172.18299649999244,0.002181700023356825,174.78433469997253,book,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.6140110000269488],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,27,7,1,,,_ou_se,mouse,old,mouse,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.9474558000219986],['submit_text'],,,,,1,7,27,3,174.79938679997576,,,,,,,,174.78726499999175,174.79938679997576,174.79938679997576,174.79938679997576,0.0028144000098109245,177.7352782000089,mouse,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.9474558000219986],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,28,8,1,,,c_s_,Case,old,case,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.9946154000354],['submit_text'],,,,,1,8,28,5,177.76568459998816,,,,,,,,177.73898769996595,177.76568459998816,177.76568459998816,177.76568459998816,0.0035367999807931483,180.73408799996832,case,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.9946154000354],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,29,9,1,,,p_nc_l,Pencil,new,pencil,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.680625399982091],['submit_text'],,,,,1,9,29,16,180.7494969999534,,,,,,,,180.7364664999768,180.7494969999534,180.7494969999534,180.7494969999534,0.0022760999854654074,183.41752469999483,pencil,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.680625399982091],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,30,10,1,,,K_y_,Keys,old,keys,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.713341799972113],['submit_text'],,,,,1,10,30,8,183.43250309996074,,,,,,,,183.42001929995604,183.43250309996074,183.43250309996074,183.43250309996074,0.002299299987498671,186.1337961999816,keys,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.713341799972113],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,31,11,1,,,_ha_t,Chart,old,chart,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.547123799973633],['submit_text'],,,,,1,11,31,1,186.1489428000059,,,,,,,,186.13629579998087,186.1489428000059,186.1489428000059,186.1489428000059,0.0023932000040076673,189.68392330000643,chart,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.547123799973633],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,32,12,1,,,P_li_e,Police,old,police,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.963029499980621],['submit_text'],,,,,1,12,32,7,189.6991237999755,,,,,,,,189.68691609997768,189.6991237999755,189.6991237999755,189.6991237999755,0.0028728999895974994,192.6503985999734,police,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.963029499980621],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,33,13,1,,,c_m_ra,Camera,new,camera,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.8640425999765284],['submit_text'],,,,,1,13,33,19,192.66565929999342,,,,,,,,192.6529933999991,192.66565929999342,192.66565929999342,192.66565929999342,0.0024842999991960824,195.51750699995318,camera,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.8640425999765284],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,34,14,1,,,T_hi_t,Tshirt,old,tshirt,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[6.2959622999769635],['submit_text'],,,,,1,14,34,2,195.5320073000039,,,,,,,,195.52013009996153,195.5320073000039,195.5320073000039,195.5320073000039,0.0025058999890461564,201.81656089995522,tshirt,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[6.2959622999769635],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,35,15,1,,,ru_is,Cruise,old,cruise,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.163559799955692],['submit_text'],,,,,1,15,35,6,201.83171259996016,,,,,,,,201.8191133000073,201.83171259996016,201.83171259996016,201.83171259996016,0.002447800012305379,204.9831938999705,cruise,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.163559799955692],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
