study_word,thisN,thisTrialN,thisRepN,slider.response,slider.rt,test_word,Reference,old_new,test_textbox.text,testmouse.x,testmouse.y,testmouse.leftButton,testmouse.midButton,testmouse.rightButton,testmouse.time,testmouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,Studytest.started,slider.started,trial.stopped,trials.slider.response,trials.slider.rt,test.started,text_2.started,test_textbox.started,submit_text.started,testmouse.started,test.stopped,trials_2.test_textbox.text,trials_2.testmouse.x,trials_2.testmouse.y,trials_2.testmouse.leftButton,trials_2.testmouse.midButton,trials_2.testmouse.rightButton,trials_2.testmouse.time,trials_2.testmouse.clicked_name,text_2.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,153,13,7,,,v_s_,Vase,new,vase,[np.float64(0.12630208333333334)],[np.float64(-0.2864583333333333)],[1],[0],[0],[2.4139140999759547],['submit_text'],,,,,7,13,153,17,538.3568419999792,,,,,,,,538.3272289999877,538.3568419999792,538.3568419999792,538.3568419999792,0.002694200025871396,540.742275000026,vase,[np.float64(0.12630208333333334)],[np.float64(-0.2864583333333333)],[1],[0],[0],[2.4139140999759547],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,154,14,7,,,c_m_ra,Camera,new,camera,[np.float64(0.12630208333333334)],[np.float64(-0.2864583333333333)],[1],[0],[0],[3.6282362999627367],['submit_text'],,,,,7,14,154,19,540.7727580000064,,,,,,,,540.7461055999738,540.7727580000064,540.7727580000064,540.7727580000064,0.0037152000004425645,544.3758785999962,camera,[np.float64(0.12630208333333334)],[np.float64(-0.2864583333333333)],[1],[0],[0],[3.6282362999627367],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,155,15,7,,,K_y_,Keys,old,keys,[np.float64(0.12630208333333334)],[np.float64(-0.2864583333333333)],[1],[0],[0],[2.7629107999964617],['submit_text'],,,,,7,15,155,8,544.4064053000184,,,,,,,,544.379144400009,544.4064053000184,544.4064053000184,544.4064053000184,0.0031159999780356884,547.1434894999838,keys,[np.float64(0.12630208333333334)],[np.float64(-0.2864583333333333)],[1],[0],[0],[2.7629107999964617],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,156,16,7,,,_ho_e,Phone,old,,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[6.362107999972068],['submit_text'],,,,,7,16,156,12,547.1733839000226,,,,,,,,547.1462887999951,547.1733839000226,547.1733839000226,547.1733839000226,0.0026594999944791198,553.5096975999768,,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[6.362107999972068],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,157,17,7,,,l_pt_p,Laptop,old,laptop,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[2.9450548000168055],['submit_text'],,,,,7,17,157,0,553.5388683999772,,,,,,,,553.5122326000128,553.5388683999772,553.5388683999772,553.5388683999772,0.0023636999540030956,556.4587239000248,laptop,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[2.9450548000168055],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,158,18,7,,,P_li_e,Police,old,police,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[3.1459146999986842],['submit_text'],,,,,7,18,158,7,556.4893084000214,,,,,,,,556.4616211000248,556.4893084000214,556.4893084000214,556.4893084000214,0.0027592999977059662,559.608970500005,police,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[3.1459146999986842],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,159,19,7,,,P_st_r,Poster,old,poster,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[3.1468072999850847],['submit_text'],,,,,7,19,159,9,559.6398201999837,,,,,,,,559.6124408000032,559.6398201999837,559.6398201999837,559.6398201999837,0.0032872000010684133,562.7607564000064,poster,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[3.1468072999850847],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,160,0,8,,,P_st_r,Poster,old,,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[1.0793811999610625],['submit_text'],,,,,8,0,160,9,562.7892474000109,,,,,,,,562.7614184999838,562.7892474000109,562.7892474000109,562.7892474000109,0.0005032000481151044,563.8421735999873,,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[1.0793811999610625],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,161,1,8,,,l_pt_p,Laptop,old,laptop,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[2.845138999982737],['submit_text'],,,,,8,1,161,0,563.874748400005,,,,,,,,563.8455479000113,563.874748400005,563.874748400005,563.874748400005,0.003276499977800995,566.6921552999993,laptop,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[2.845138999982737],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,162,2,8,,,c_m_ra,Camera,new,camera,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[2.948094899998978],['submit_text'],,,,,8,2,162,19,566.72486940003,,,,,,,,566.6949104000232,566.72486940003,566.72486940003,566.72486940003,0.002591500000562519,569.6443453999818,camera,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[2.948094899998978],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,163,3,8,,,_ho_e,Phone,old,,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[1.595658199978061],['submit_text'],,,,,8,3,163,12,569.6728406000184,,,,,,,,569.647097899986,569.6728406000184,569.6728406000184,569.6728406000184,0.0026335999718867242,571.2441037999815,,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[1.595658199978061],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,164,4,8,,,_ou_se,mouse,old,mouse,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[2.960786800016649],['submit_text'],,,,,8,4,164,3,571.2722759000026,,,,,,,,571.2472665000241,571.2722759000026,571.2722759000026,571.2722759000026,0.003050300001632422,574.2091308999807,mouse,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[2.960786800016649],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,165,5,8,,,c_s_,Case,old,case,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[2.476667599985376],['submit_text'],,,,,8,5,165,5,574.2375234999927,,,,,,,,574.2116099999985,574.2375234999927,574.2375234999927,574.2375234999927,0.0023740999749861658,576.6893451000215,case,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[2.476667599985376],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,166,6,8,,,c_s_io_,Cushion,old,cushion,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[4.249459400016349],['submit_text'],,,,,8,6,166,14,576.7049024000298,,,,,,,,576.6916905000107,576.7049024000298,576.7049024000298,576.7049024000298,0.0022379999863915145,580.9426619000151,cushion,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[4.249459400016349],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,167,7,8,,,K_y_,Keys,old,keys,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[2.19565780000994],['submit_text'],,,,,8,7,167,8,580.9721974999993,,,,,,,,580.9452855000272,580.9721974999993,580.9721974999993,580.9721974999993,0.0024429999757558107,583.1431898000301,keys,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[2.19565780000994],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,168,8,8,,,P_li_e,Police,old,police,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[2.7765289999661036],['submit_text'],,,,,8,8,168,7,583.1723997999798,,,,,,,,583.1489004999748,583.1723997999798,583.1723997999798,583.1723997999798,0.005427800002507865,585.9268753000069,police,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[2.7765289999661036],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,169,9,8,,,ru_is,Cruise,old,,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[1.041754400008358],['submit_text'],,,,,8,9,169,6,585.9552703999798,,,,,,,,585.9295186999952,585.9552703999798,585.9552703999798,585.9552703999798,0.00252759997965768,586.9723511000047,,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[1.041754400008358],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,170,10,8,,,bo_t_e,Bottle,new,bottle,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[3.7321016999776475],['submit_text'],,,,,8,10,170,18,586.9871809000033,,,,,,,,586.975033499999,586.9871809000033,586.9871809000033,586.9871809000033,0.0025818999856710434,590.708675700007,bottle,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[3.7321016999776475],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,171,11,8,,,ta_l_,Table,new,table,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[3.6973981999908574],['submit_text'],,,,,8,11,171,15,590.7385643000016,,,,,,,,590.7114474999835,590.7385643000016,590.7385643000016,590.7385643000016,0.002631399955134839,594.4102187000099,table,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[3.6973981999908574],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,172,12,8,,,a_bl,Marble,old,table,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[2.6080908000003546],['submit_text'],,,,,8,12,172,11,594.4389871000312,,,,,,,,594.4134298000135,594.4389871000312,594.4389871000312,594.4389871000312,0.0030527999624609947,597.0226198000018,table,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[2.6080908000003546],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,173,13,8,,,P_as_tr_,Pastry,old,pastry,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[2.8644315999699757],['submit_text'],,,,,8,13,173,4,597.0374613999738,,,,,,,,597.0253255999996,597.0374613999738,597.0374613999738,597.0374613999738,0.002603999979328364,599.8908739999752,pastry,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[2.8644315999699757],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,174,14,8,,,T_hi_t,Tshirt,old,tshirt,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[2.860811599995941],['submit_text'],,,,,8,14,174,2,599.9200830999762,,,,,,,,599.8931664000265,599.9200830999762,599.9200830999762,599.9200830999762,0.0021892000222578645,602.7550805999781,tshirt,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[2.860811599995941],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,175,15,8,,,v_s_,Vase,new,vase,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[2.2675312000210397],['submit_text'],,,,,8,15,175,17,602.771698400029,,,,,,,,602.7572601999855,602.771698400029,602.771698400029,602.771698400029,0.002076899982057512,605.0263527000207,vase,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[2.2675312000210397],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,176,16,8,,,oo,Book,old,book,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[2.4099477999843657],['submit_text'],,,,,8,16,176,13,605.0572817000211,,,,,,,,605.0293744999799,605.0572817000211,605.0572817000211,605.0572817000211,0.0029019000357948244,607.4407728000078,book,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[2.4099477999843657],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,177,17,8,,,p_nc_l,Pencil,new,pencil,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[2.6650142000289634],['submit_text'],,,,,8,17,177,16,607.4707274999819,,,,,,,,607.4433995999862,607.4707274999819,607.4707274999819,607.4707274999819,0.0025053999852389097,610.1099623999908,pencil,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[2.6650142000289634],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,178,18,8,,,_o_rd,Board,old,board,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[3.0903250000556],['submit_text'],,,,,8,18,178,10,610.1402119999984,,,,,,,,610.1133268999984,610.1402119999984,610.1402119999984,610.1402119999984,0.0032134000211954117,613.204895599978,board,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[3.0903250000556],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,179,19,8,,,_ha_t,Chart,old,chart,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[2.5955874999635853],['submit_text'],,,,,8,19,179,1,613.2358562999871,,,,,,,,613.2073388000135,613.2358562999871,613.2358562999871,613.2358562999871,0.0023118999670259655,615.8037314999965,chart,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[2.5955874999635853],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,180,0,9,,,oo,Book,old,book,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[3.4670706000179052],['submit_text'],,,,,9,0,180,13,615.821320499992,,,,,,,,615.8050131999771,615.821320499992,615.821320499992,615.821320499992,0.0012153999996371567,619.2734486000263,book,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[3.4670706000179052],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,181,1,9,,,ru_is,Cruise,old,,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[1.1938394000171684],['submit_text'],,,,,9,1,181,6,619.3033828000189,,,,,,,,619.2760389000177,619.3033828000189,619.3033828000189,619.3033828000189,0.002470899955369532,620.4710156000219,,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[1.1938394000171684],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,182,2,9,,,P_as_tr_,Pastry,old,pastry,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[2.8972174000227824],['submit_text'],,,,,9,2,182,4,620.5040281999973,,,,,,,,620.4745104999747,620.5040281999973,620.5040281999973,620.5040281999973,0.003394200000911951,623.3733361000195,pastry,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[2.8972174000227824],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,183,3,9,,,c_s_io_,Cushion,old,cushion,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[2.747127999959048],['submit_text'],,,,,9,3,183,14,623.4067568000173,,,,,,,,623.3766400000313,623.4067568000173,623.4067568000173,623.4067568000173,0.003171799995470792,626.125222600007,cushion,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[2.747127999959048],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,184,4,9,,,c_m_ra,Camera,new,camera,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[3.6288284999900497],['submit_text'],,,,,9,4,184,19,626.1558447999996,,,,,,,,626.12820560002,626.1558447999996,626.1558447999996,626.1558447999996,0.002869800024200231,629.7585697000031,camera,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[3.6288284999900497],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,185,5,9,,,a_bl,Marble,old,table,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[2.7276211000280455],['submit_text'],,,,,9,5,185,11,629.7866382999928,,,,,,,,629.760976199992,629.7866382999928,629.7866382999928,629.7866382999928,0.002282500034198165,632.4902414000244,table,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[2.7276211000280455],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,186,6,9,,,ta_l_,Table,new,table,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[2.5959126999950968],['submit_text'],,,,,9,6,186,15,632.520138700027,,,,,,,,632.4938825999852,632.520138700027,632.520138700027,632.520138700027,0.0035158999962732196,635.0913369000191,table,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[2.5959126999950968],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,187,7,9,,,_ha_t,Chart,old,chart,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[2.294492300017737],['submit_text'],,,,,9,7,187,1,635.1225026000175,,,,,,,,635.094253999996,635.1225026000175,635.1225026000175,635.1225026000175,0.0028024999774061143,637.3902776999748,chart,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[2.294492300017737],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,188,8,9,,,K_y_,Keys,old,keys,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[2.2604615000309423],['submit_text'],,,,,9,8,188,8,637.4205294999992,,,,,,,,637.3929333999986,637.4205294999992,637.4205294999992,637.4205294999992,0.0024786999565549195,639.655117199989,keys,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[2.2604615000309423],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,189,9,9,,,p_nc_l,Pencil,new,pencil,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[2.5618075999664143],['submit_text'],,,,,9,9,189,16,639.6896615999867,,,,,,,,639.6583458000096,639.6896615999867,639.6896615999867,639.6896615999867,0.0029560999828390777,642.2218373999931,pencil,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[2.5618075999664143],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,190,10,9,,,P_li_e,Police,old,police,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[2.580634000012651],['submit_text'],,,,,9,10,190,7,642.2528308000183,,,,,,,,642.2249849999789,642.2528308000183,642.2528308000183,642.2528308000183,0.003030999971088022,644.8071914999746,police,[np.float64(0.06510416666666667)],[np.float64(-0.2864583333333333)],[1],[0],[0],[2.580634000012651],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
